Source,Target
912284,782323
912284,583209
912284,17896
912284,45105
912284,210356
912284,187842
912284,684772
912284,830016
912284,822573
912284,168204
912284,950003
912284,839720
912284,358288
912284,860021
912284,446990
912284,17126
912284,287244
912284,168319
912284,966801
912284,555857
912284,102609
912284,404908
912284,582137
912284,339453
912284,918922
912284,606164
912284,862660
912284,33619
912284,754402
912284,692566
912284,133733
912284,884098
912284,200019
912284,499381
912284,86759
912284,71888
912284,386703
912284,100283
912284,607351
912284,698881
912284,897957
912284,95089
912284,506652
912284,765242
912284,12058
912284,294618
912284,111635
912284,809608
912284,350486
912284,261569
912284,230772
912284,756099
912284,467145
912284,319670
912284,333519
912284,24484
912284,923817
912284,168308
912284,707549
912284,949057
912284,537251
912284,415224
912284,131806
912284,172506
912284,950791
912284,783657
912284,77174
912284,35970
912284,50997
912284,481191
912284,102792
912284,625089
912284,593324
912284,273822
912284,476278
912284,499985
912284,339588
912284,913194
757276,59067
757276,871439
757276,606738
757276,961024
757276,504419
757276,567228
757276,776378
757276,546344
757276,457522
757276,716612
757276,108514
757276,604000
757276,606096
757276,309907
757276,565511
757276,40309
757276,304344
757276,211534
757276,195919
757276,405164
757276,426203
757276,203577
757276,407880
757276,655448
757276,86307
757276,798236
757276,734785
757276,221316
757276,168087
757276,838135
757276,480744
757276,997377
757276,791422
757276,108239
757276,688631
757276,634027
757276,995316
757276,159886
757276,680243
757276,444318
757276,385254
757276,218080
757276,171812
757276,455533
757276,465698
757276,445127
757276,296490
757276,130004
757276,358487
757276,363822
757276,547275
757276,350356
757276,580541
757276,297422
757276,894713
757276,598704
757276,133333
757276,605224
757276,360254
757276,80140
757276,854241
757276,833761
757276,735033
757276,140246
757276,151203
757276,886018
757276,962410
757276,544056
757276,692363
757276,286704
757276,352702
757276,829911
757276,258717
757276,77142
757276,143288
757276,406373
757276,434668
757276,163885
757276,822198
757276,555171
757276,407707
757276,614626
757276,735869
757276,677618
757276,950962
757276,239362
757276,339282
757276,480769
757276,40744
757276,681015
757276,338183
757276,961772
757276,25678
757276,221062
757276,162704
757276,220354
757276,387268
757276,223644
757276,102628
757276,55194
757276,896621
757276,886209
757276,379565
757276,995619
757276,869269
757276,782323
757276,583209
757276,17896
757276,45105
757276,210356
757276,187842
757276,684772
757276,830016
757276,822573
757276,168204
757276,950003
757276,839720
757276,358288
757276,860021
757276,446990
757276,17126
757276,287244
757276,168319
757276,966801
757276,555857
757276,102609
757276,404908
757276,582137
757276,339453
757276,918922
757276,606164
757276,862660
757276,33619
757276,754402
757276,692566
757276,133733
757276,884098
757276,200019
757276,499381
757276,86759
757276,71888
757276,386703
757276,100283
757276,607351
757276,698881
757276,897957
757276,95089
757276,506652
757276,765242
757276,12058
757276,294618
757276,111635
757276,809608
757276,350486
757276,261569
757276,230772
757276,756099
757276,467145
757276,319670
757276,333519
757276,24484
757276,923817
757276,168308
757276,707549
757276,949057
757276,537251
757276,415224
757276,131806
757276,172506
757276,950791
757276,783657
757276,77174
757276,35970
757276,50997
757276,481191
757276,102792
757276,625089
757276,593324
757276,273822
757276,476278
757276,499985
757276,339588
757276,913194
59067,871439
59067,606738
59067,961024
59067,504419
59067,567228
59067,776378
59067,546344
59067,457522
59067,716612
59067,108514
59067,604000
59067,606096
59067,309907
59067,565511
59067,40309
59067,304344
59067,211534
59067,195919
59067,405164
59067,426203
59067,203577
59067,407880
59067,655448
59067,86307
59067,798236
59067,734785
59067,221316
59067,168087
59067,838135
59067,480744
59067,997377
59067,791422
59067,108239
59067,688631
59067,634027
59067,995316
59067,159886
59067,680243
59067,444318
59067,385254
59067,218080
59067,171812
59067,455533
59067,465698
59067,445127
59067,296490
59067,130004
59067,358487
59067,363822
59067,547275
59067,350356
59067,580541
59067,297422
59067,894713
59067,598704
59067,133333
59067,605224
59067,360254
59067,80140
59067,854241
59067,833761
59067,735033
59067,140246
59067,151203
59067,886018
59067,962410
59067,544056
59067,692363
59067,286704
59067,352702
59067,829911
59067,258717
59067,77142
59067,143288
59067,406373
59067,434668
59067,163885
59067,822198
59067,555171
59067,407707
59067,614626
59067,735869
59067,677618
59067,950962
59067,239362
59067,339282
59067,480769
59067,40744
59067,681015
59067,338183
59067,961772
59067,25678
59067,221062
59067,162704
59067,220354
59067,387268
59067,223644
59067,102628
59067,55194
59067,896621
59067,886209
59067,379565
59067,995619
59067,869269
59067,782323
59067,583209
59067,17896
59067,45105
59067,210356
59067,187842
59067,684772
59067,830016
59067,822573
59067,168204
59067,950003
59067,839720
59067,358288
59067,860021
59067,446990
59067,17126
59067,287244
59067,168319
59067,966801
59067,555857
59067,102609
59067,404908
59067,582137
59067,339453
59067,918922
59067,606164
59067,862660
59067,33619
59067,754402
59067,692566
59067,133733
59067,884098
59067,200019
59067,499381
59067,86759
59067,71888
59067,386703
59067,100283
59067,607351
59067,698881
59067,897957
59067,95089
59067,506652
59067,765242
59067,12058
59067,294618
59067,111635
59067,809608
59067,350486
59067,261569
59067,230772
59067,756099
59067,467145
59067,319670
59067,333519
59067,24484
59067,923817
59067,168308
59067,707549
59067,949057
59067,537251
59067,415224
59067,131806
59067,172506
59067,950791
59067,783657
59067,77174
59067,35970
59067,50997
59067,481191
59067,102792
59067,625089
59067,593324
59067,273822
59067,476278
59067,499985
59067,339588
59067,913194
871439,606738
871439,961024
871439,504419
871439,567228
871439,776378
871439,546344
871439,457522
871439,716612
871439,108514
871439,604000
871439,606096
871439,309907
871439,565511
871439,40309
871439,304344
871439,211534
871439,195919
871439,405164
871439,426203
871439,203577
871439,407880
871439,655448
871439,86307
871439,798236
871439,734785
871439,221316
871439,168087
871439,838135
871439,480744
871439,997377
871439,791422
871439,108239
871439,688631
871439,634027
871439,995316
871439,159886
871439,680243
871439,444318
871439,385254
871439,218080
871439,171812
871439,455533
871439,465698
871439,445127
871439,296490
871439,130004
871439,358487
871439,363822
871439,547275
871439,350356
871439,580541
871439,297422
871439,894713
871439,598704
871439,133333
871439,605224
871439,360254
871439,80140
871439,854241
871439,833761
871439,735033
871439,140246
871439,151203
871439,886018
871439,962410
871439,544056
871439,692363
871439,286704
871439,352702
871439,829911
871439,258717
871439,77142
871439,143288
871439,406373
871439,434668
871439,163885
871439,822198
871439,555171
871439,407707
871439,614626
871439,735869
871439,677618
871439,950962
871439,239362
871439,339282
871439,480769
871439,40744
871439,681015
871439,338183
871439,961772
871439,25678
871439,221062
871439,162704
871439,220354
871439,387268
871439,223644
871439,102628
871439,55194
871439,896621
871439,886209
871439,379565
871439,995619
871439,869269
871439,782323
871439,583209
871439,17896
871439,45105
871439,210356
871439,187842
871439,684772
871439,830016
871439,822573
871439,168204
871439,950003
871439,839720
871439,358288
871439,860021
871439,446990
871439,17126
871439,287244
871439,168319
871439,966801
871439,555857
871439,102609
871439,404908
871439,582137
871439,339453
871439,918922
871439,606164
871439,862660
871439,33619
871439,754402
871439,692566
871439,133733
871439,884098
871439,200019
871439,499381
871439,86759
871439,71888
871439,386703
871439,100283
871439,607351
871439,698881
871439,897957
871439,95089
871439,506652
871439,765242
871439,12058
871439,294618
871439,111635
871439,809608
871439,350486
871439,261569
871439,230772
871439,756099
871439,467145
871439,319670
871439,333519
871439,24484
871439,923817
871439,168308
871439,707549
871439,949057
871439,537251
871439,415224
871439,131806
871439,172506
871439,950791
871439,783657
871439,77174
871439,35970
871439,50997
871439,481191
871439,102792
871439,625089
871439,593324
871439,273822
871439,476278
871439,499985
871439,339588
871439,913194
606738,961024
606738,504419
606738,567228
606738,776378
606738,546344
606738,457522
606738,716612
606738,108514
606738,604000
606738,606096
606738,309907
606738,565511
606738,40309
606738,304344
606738,211534
606738,195919
606738,405164
606738,426203
606738,203577
606738,407880
606738,655448
606738,86307
606738,798236
606738,734785
606738,221316
606738,168087
606738,838135
606738,480744
606738,997377
606738,791422
606738,108239
606738,688631
606738,634027
606738,995316
606738,159886
606738,680243
606738,444318
606738,385254
606738,218080
606738,171812
606738,455533
606738,465698
606738,445127
606738,296490
606738,130004
606738,358487
606738,363822
606738,547275
606738,350356
606738,580541
606738,297422
606738,894713
606738,598704
606738,133333
606738,605224
606738,360254
606738,80140
606738,854241
606738,833761
606738,735033
606738,140246
606738,151203
606738,886018
606738,962410
606738,544056
606738,692363
606738,286704
606738,352702
606738,829911
606738,258717
606738,77142
606738,143288
606738,406373
606738,434668
606738,163885
606738,822198
606738,555171
606738,407707
606738,614626
606738,735869
606738,677618
606738,950962
606738,239362
606738,339282
606738,480769
606738,40744
606738,681015
606738,338183
606738,961772
606738,25678
606738,221062
606738,162704
606738,220354
606738,387268
606738,223644
606738,102628
606738,55194
606738,896621
606738,886209
606738,379565
606738,995619
606738,869269
606738,782323
606738,583209
606738,17896
606738,45105
606738,210356
606738,187842
606738,684772
606738,830016
606738,822573
606738,168204
606738,950003
606738,839720
606738,358288
606738,860021
606738,446990
606738,17126
606738,287244
606738,168319
606738,966801
606738,555857
606738,102609
606738,404908
606738,582137
606738,339453
606738,918922
606738,606164
606738,862660
606738,33619
606738,754402
606738,692566
606738,133733
606738,884098
606738,200019
606738,499381
606738,86759
606738,71888
606738,386703
606738,100283
606738,607351
606738,698881
606738,897957
606738,95089
606738,506652
606738,765242
606738,12058
606738,294618
606738,111635
606738,809608
606738,350486
606738,261569
606738,230772
606738,756099
606738,467145
606738,319670
606738,333519
606738,24484
606738,923817
606738,168308
606738,707549
606738,949057
606738,537251
606738,415224
606738,131806
606738,172506
606738,950791
606738,783657
606738,77174
606738,35970
606738,50997
606738,481191
606738,102792
606738,625089
606738,593324
606738,273822
606738,476278
606738,499985
606738,339588
606738,913194
961024,504419
961024,567228
961024,776378
961024,546344
961024,457522
961024,716612
961024,108514
961024,604000
961024,606096
961024,309907
961024,565511
961024,40309
961024,304344
961024,211534
961024,195919
961024,405164
961024,426203
961024,203577
961024,407880
961024,655448
961024,86307
961024,798236
961024,734785
961024,221316
961024,168087
961024,838135
961024,480744
961024,997377
961024,791422
961024,108239
961024,688631
961024,634027
961024,995316
961024,159886
961024,680243
961024,444318
961024,385254
961024,218080
961024,171812
961024,455533
961024,465698
961024,445127
961024,296490
961024,130004
961024,358487
961024,363822
961024,547275
961024,350356
961024,580541
961024,297422
961024,894713
961024,598704
961024,133333
961024,605224
961024,360254
961024,80140
961024,854241
961024,833761
961024,735033
961024,140246
961024,151203
961024,886018
961024,962410
961024,544056
961024,692363
961024,286704
961024,352702
961024,829911
961024,258717
961024,77142
961024,143288
961024,406373
961024,434668
961024,163885
961024,822198
961024,555171
961024,407707
961024,614626
961024,735869
961024,677618
961024,950962
961024,239362
961024,339282
961024,480769
961024,40744
961024,681015
961024,338183
961024,961772
961024,25678
961024,221062
961024,162704
961024,220354
961024,387268
961024,223644
961024,102628
961024,55194
961024,896621
961024,886209
961024,379565
961024,995619
961024,869269
961024,782323
961024,583209
961024,17896
961024,45105
961024,210356
961024,187842
961024,684772
961024,830016
961024,822573
961024,168204
961024,950003
961024,839720
961024,358288
961024,860021
961024,446990
961024,17126
961024,287244
961024,168319
961024,966801
961024,555857
961024,102609
961024,404908
961024,582137
961024,339453
961024,918922
961024,606164
961024,862660
961024,33619
961024,754402
961024,692566
961024,133733
961024,884098
961024,200019
961024,499381
961024,86759
961024,71888
961024,386703
961024,100283
961024,607351
961024,698881
961024,897957
961024,95089
961024,506652
961024,765242
961024,12058
961024,294618
961024,111635
961024,809608
961024,350486
961024,261569
961024,230772
961024,756099
961024,467145
961024,319670
961024,333519
961024,24484
961024,923817
961024,168308
961024,707549
961024,949057
961024,537251
961024,415224
961024,131806
961024,172506
961024,950791
961024,783657
961024,77174
961024,35970
961024,50997
961024,481191
961024,102792
961024,625089
961024,593324
961024,273822
961024,476278
961024,499985
961024,339588
961024,913194
504419,567228
504419,776378
504419,546344
504419,457522
504419,716612
504419,108514
504419,604000
504419,606096
504419,309907
504419,565511
504419,40309
504419,304344
504419,211534
504419,195919
504419,405164
504419,426203
504419,203577
504419,407880
504419,655448
504419,86307
504419,798236
504419,734785
504419,221316
504419,168087
504419,838135
504419,480744
504419,997377
504419,791422
504419,108239
504419,688631
504419,634027
504419,995316
504419,159886
504419,680243
504419,444318
504419,385254
504419,218080
504419,171812
504419,455533
504419,465698
504419,445127
504419,296490
504419,130004
504419,358487
504419,363822
504419,547275
504419,350356
504419,580541
504419,297422
504419,894713
504419,598704
504419,133333
504419,605224
504419,360254
504419,80140
504419,854241
504419,833761
504419,735033
504419,140246
504419,151203
504419,886018
504419,962410
504419,544056
504419,692363
504419,286704
504419,352702
504419,829911
504419,258717
504419,77142
504419,143288
504419,406373
504419,434668
504419,163885
504419,822198
504419,555171
504419,407707
504419,614626
504419,735869
504419,677618
504419,950962
504419,239362
504419,339282
504419,480769
504419,40744
504419,681015
504419,338183
504419,961772
504419,25678
504419,221062
504419,162704
504419,220354
504419,387268
504419,223644
504419,102628
504419,55194
504419,896621
504419,886209
504419,379565
504419,995619
504419,869269
504419,782323
504419,583209
504419,17896
504419,45105
504419,210356
504419,187842
504419,684772
504419,830016
504419,822573
504419,168204
504419,950003
504419,839720
504419,358288
504419,860021
504419,446990
504419,17126
504419,287244
504419,168319
504419,966801
504419,555857
504419,102609
504419,404908
504419,582137
504419,339453
504419,918922
504419,606164
504419,862660
504419,33619
504419,754402
504419,692566
504419,133733
504419,884098
504419,200019
504419,499381
504419,86759
504419,71888
504419,386703
504419,100283
504419,607351
504419,698881
504419,897957
504419,95089
504419,506652
504419,765242
504419,12058
504419,294618
504419,111635
504419,809608
504419,350486
504419,261569
504419,230772
504419,756099
504419,467145
504419,319670
504419,333519
504419,24484
504419,923817
504419,168308
504419,707549
504419,949057
504419,537251
504419,415224
504419,131806
504419,172506
504419,950791
504419,783657
504419,77174
504419,35970
504419,50997
504419,481191
504419,102792
504419,625089
504419,593324
504419,273822
504419,476278
504419,499985
504419,339588
504419,913194
567228,776378
567228,546344
567228,457522
567228,716612
567228,108514
567228,604000
567228,606096
567228,309907
567228,565511
567228,40309
567228,304344
567228,211534
567228,195919
567228,405164
567228,426203
567228,203577
567228,407880
567228,655448
567228,86307
567228,798236
567228,734785
567228,221316
567228,168087
567228,838135
567228,480744
567228,997377
567228,791422
567228,108239
567228,688631
567228,634027
567228,995316
567228,159886
567228,680243
567228,444318
567228,385254
567228,218080
567228,171812
567228,455533
567228,465698
567228,445127
567228,296490
567228,130004
567228,358487
567228,363822
567228,547275
567228,350356
567228,580541
567228,297422
567228,894713
567228,598704
567228,133333
567228,605224
567228,360254
567228,80140
567228,854241
567228,833761
567228,735033
567228,140246
567228,151203
567228,886018
567228,962410
567228,544056
567228,692363
567228,286704
567228,352702
567228,829911
567228,258717
567228,77142
567228,143288
567228,406373
567228,434668
567228,163885
567228,822198
567228,555171
567228,407707
567228,614626
567228,735869
567228,677618
567228,950962
567228,239362
567228,339282
567228,480769
567228,40744
567228,681015
567228,338183
567228,961772
567228,25678
567228,221062
567228,162704
567228,220354
567228,387268
567228,223644
567228,102628
567228,55194
567228,896621
567228,886209
567228,379565
567228,995619
567228,869269
567228,782323
567228,583209
567228,17896
567228,45105
567228,210356
567228,187842
567228,684772
567228,830016
567228,822573
567228,168204
567228,950003
567228,839720
567228,358288
567228,860021
567228,446990
567228,17126
567228,287244
567228,168319
567228,966801
567228,555857
567228,102609
567228,404908
567228,582137
567228,339453
567228,918922
567228,606164
567228,862660
567228,33619
567228,754402
567228,692566
567228,133733
567228,884098
567228,200019
567228,499381
567228,86759
567228,71888
567228,386703
567228,100283
567228,607351
567228,698881
567228,897957
567228,95089
567228,506652
567228,765242
567228,12058
567228,294618
567228,111635
567228,809608
567228,350486
567228,261569
567228,230772
567228,756099
567228,467145
567228,319670
567228,333519
567228,24484
567228,923817
567228,168308
567228,707549
567228,949057
567228,537251
567228,415224
567228,131806
567228,172506
567228,950791
567228,783657
567228,77174
567228,35970
567228,50997
567228,481191
567228,102792
567228,625089
567228,593324
567228,273822
567228,476278
567228,499985
567228,339588
567228,913194
776378,546344
776378,457522
776378,716612
776378,108514
776378,604000
776378,606096
776378,309907
776378,565511
776378,40309
776378,304344
776378,211534
776378,195919
776378,405164
776378,426203
776378,203577
776378,407880
776378,655448
776378,86307
776378,798236
776378,734785
776378,221316
776378,168087
776378,838135
776378,480744
776378,997377
776378,791422
776378,108239
776378,688631
776378,634027
776378,995316
776378,159886
776378,680243
776378,444318
776378,385254
776378,218080
776378,171812
776378,455533
776378,465698
776378,445127
776378,296490
776378,130004
776378,358487
776378,363822
776378,547275
776378,350356
776378,580541
776378,297422
776378,894713
776378,598704
776378,133333
776378,605224
776378,360254
776378,80140
776378,854241
776378,833761
776378,735033
776378,140246
776378,151203
776378,886018
776378,962410
776378,544056
776378,692363
776378,286704
776378,352702
776378,829911
776378,258717
776378,77142
776378,143288
776378,406373
776378,434668
776378,163885
776378,822198
776378,555171
776378,407707
776378,614626
776378,735869
776378,677618
776378,950962
776378,239362
776378,339282
776378,480769
776378,40744
776378,681015
776378,338183
776378,961772
776378,25678
776378,221062
776378,162704
776378,220354
776378,387268
776378,223644
776378,102628
776378,55194
776378,896621
776378,886209
776378,379565
776378,995619
776378,869269
776378,782323
776378,583209
776378,17896
776378,45105
776378,210356
776378,187842
776378,684772
776378,830016
776378,822573
776378,168204
776378,950003
776378,839720
776378,358288
776378,860021
776378,446990
776378,17126
776378,287244
776378,168319
776378,966801
776378,555857
776378,102609
776378,404908
776378,582137
776378,339453
776378,918922
776378,606164
776378,862660
776378,33619
776378,754402
776378,692566
776378,133733
776378,884098
776378,200019
776378,499381
776378,86759
776378,71888
776378,386703
776378,100283
776378,607351
776378,698881
776378,897957
776378,95089
776378,506652
776378,765242
776378,12058
776378,294618
776378,111635
776378,809608
776378,350486
776378,261569
776378,230772
776378,756099
776378,467145
776378,319670
776378,333519
776378,24484
776378,923817
776378,168308
776378,707549
776378,949057
776378,537251
776378,415224
776378,131806
776378,172506
776378,950791
776378,783657
776378,77174
776378,35970
776378,50997
776378,481191
776378,102792
776378,625089
776378,593324
776378,273822
776378,476278
776378,499985
776378,339588
776378,913194
546344,457522
546344,716612
546344,108514
546344,604000
546344,606096
546344,309907
546344,565511
546344,40309
546344,304344
546344,211534
546344,195919
546344,405164
546344,426203
546344,203577
546344,407880
546344,655448
546344,86307
546344,798236
546344,734785
546344,221316
546344,168087
546344,838135
546344,480744
546344,997377
546344,791422
546344,108239
546344,688631
546344,634027
546344,995316
546344,159886
546344,680243
546344,444318
546344,385254
546344,218080
546344,171812
546344,455533
546344,465698
546344,445127
546344,296490
546344,130004
546344,358487
546344,363822
546344,547275
546344,350356
546344,580541
546344,297422
546344,894713
546344,598704
546344,133333
546344,605224
546344,360254
546344,80140
546344,854241
546344,833761
546344,735033
546344,140246
546344,151203
546344,886018
546344,962410
546344,544056
546344,692363
546344,286704
546344,352702
546344,829911
546344,258717
546344,77142
546344,143288
546344,406373
546344,434668
546344,163885
546344,822198
546344,555171
546344,407707
546344,614626
546344,735869
546344,677618
546344,950962
546344,239362
546344,339282
546344,480769
546344,40744
546344,681015
546344,338183
546344,961772
546344,25678
546344,221062
546344,162704
546344,220354
546344,387268
546344,223644
546344,102628
546344,55194
546344,896621
546344,886209
546344,379565
546344,995619
546344,869269
546344,782323
546344,583209
546344,17896
546344,45105
546344,210356
546344,187842
546344,684772
546344,830016
546344,822573
546344,168204
546344,950003
546344,839720
546344,358288
546344,860021
546344,446990
546344,17126
546344,287244
546344,168319
546344,966801
546344,555857
546344,102609
546344,404908
546344,582137
546344,339453
546344,918922
546344,606164
546344,862660
546344,33619
546344,754402
546344,692566
546344,133733
546344,884098
546344,200019
546344,499381
546344,86759
546344,71888
546344,386703
546344,100283
546344,607351
546344,698881
546344,897957
546344,95089
546344,506652
546344,765242
546344,12058
546344,294618
546344,111635
546344,809608
546344,350486
546344,261569
546344,230772
546344,756099
546344,467145
546344,319670
546344,333519
546344,24484
546344,923817
546344,168308
546344,707549
546344,949057
546344,537251
546344,415224
546344,131806
546344,172506
546344,950791
546344,783657
546344,77174
546344,35970
546344,50997
546344,481191
546344,102792
546344,625089
546344,593324
546344,273822
546344,476278
546344,499985
546344,339588
546344,913194
457522,716612
457522,108514
457522,604000
457522,606096
457522,309907
457522,565511
457522,40309
457522,304344
457522,211534
457522,195919
457522,405164
457522,426203
457522,203577
457522,407880
457522,655448
457522,86307
457522,798236
457522,734785
457522,221316
457522,168087
457522,838135
457522,480744
457522,997377
457522,791422
457522,108239
457522,688631
457522,634027
457522,995316
457522,159886
457522,680243
457522,444318
457522,385254
457522,218080
457522,171812
457522,455533
457522,465698
457522,445127
457522,296490
457522,130004
457522,358487
457522,363822
457522,547275
457522,350356
457522,580541
457522,297422
457522,894713
457522,598704
457522,133333
457522,605224
457522,360254
457522,80140
457522,854241
457522,833761
457522,735033
457522,140246
457522,151203
457522,886018
457522,962410
457522,544056
457522,692363
457522,286704
457522,352702
457522,829911
457522,258717
457522,77142
457522,143288
457522,406373
457522,434668
457522,163885
457522,822198
457522,555171
457522,407707
457522,614626
457522,735869
457522,677618
457522,950962
457522,239362
457522,339282
457522,480769
457522,40744
457522,681015
457522,338183
457522,961772
457522,25678
457522,221062
457522,162704
457522,220354
457522,387268
457522,223644
457522,102628
457522,55194
457522,896621
457522,886209
457522,379565
457522,995619
457522,869269
457522,782323
457522,583209
457522,17896
457522,45105
457522,210356
457522,187842
457522,684772
457522,830016
457522,822573
457522,168204
457522,950003
457522,839720
457522,358288
457522,860021
457522,446990
457522,17126
457522,287244
457522,168319
457522,966801
457522,555857
457522,102609
457522,404908
457522,582137
457522,339453
457522,918922
457522,606164
457522,862660
457522,33619
457522,754402
457522,692566
457522,133733
457522,884098
457522,200019
457522,499381
457522,86759
457522,71888
457522,386703
457522,100283
457522,607351
457522,698881
457522,897957
457522,95089
457522,506652
457522,765242
457522,12058
457522,294618
457522,111635
457522,809608
457522,350486
457522,261569
457522,230772
457522,756099
457522,467145
457522,319670
457522,333519
457522,24484
457522,923817
457522,168308
457522,707549
457522,949057
457522,537251
457522,415224
457522,131806
457522,172506
457522,950791
457522,783657
457522,77174
457522,35970
457522,50997
457522,481191
457522,102792
457522,625089
457522,593324
457522,273822
457522,476278
457522,499985
457522,339588
457522,913194
716612,108514
716612,604000
716612,606096
716612,309907
716612,565511
716612,40309
716612,304344
716612,211534
716612,195919
716612,405164
716612,426203
716612,203577
716612,407880
716612,655448
716612,86307
716612,798236
716612,734785
716612,221316
716612,168087
716612,838135
716612,480744
716612,997377
716612,791422
716612,108239
716612,688631
716612,634027
716612,995316
716612,159886
716612,680243
716612,444318
716612,385254
716612,218080
716612,171812
716612,455533
716612,465698
716612,445127
716612,296490
716612,130004
716612,358487
716612,363822
716612,547275
716612,350356
716612,580541
716612,297422
716612,894713
716612,598704
716612,133333
716612,605224
716612,360254
716612,80140
716612,854241
716612,833761
716612,735033
716612,140246
716612,151203
716612,886018
716612,962410
716612,544056
716612,692363
716612,286704
716612,352702
716612,829911
716612,258717
716612,77142
716612,143288
716612,406373
716612,434668
716612,163885
716612,822198
716612,555171
716612,407707
716612,614626
716612,735869
716612,677618
716612,950962
716612,239362
716612,339282
716612,480769
716612,40744
716612,681015
716612,338183
716612,961772
716612,25678
716612,221062
716612,162704
716612,220354
716612,387268
716612,223644
716612,102628
716612,55194
716612,896621
716612,886209
716612,379565
716612,995619
716612,869269
716612,782323
716612,583209
716612,17896
716612,45105
716612,210356
716612,187842
716612,684772
716612,830016
716612,822573
716612,168204
716612,950003
716612,839720
716612,358288
716612,860021
716612,446990
716612,17126
716612,287244
716612,168319
716612,966801
716612,555857
716612,102609
716612,404908
716612,582137
716612,339453
716612,918922
716612,606164
716612,862660
716612,33619
716612,754402
716612,692566
716612,133733
716612,884098
716612,200019
716612,499381
716612,86759
716612,71888
716612,386703
716612,100283
716612,607351
716612,698881
716612,897957
716612,95089
716612,506652
716612,765242
716612,12058
716612,294618
716612,111635
716612,809608
716612,350486
716612,261569
716612,230772
716612,756099
716612,467145
716612,319670
716612,333519
716612,24484
716612,923817
716612,168308
716612,707549
716612,949057
716612,537251
716612,415224
716612,131806
716612,172506
716612,950791
716612,783657
716612,77174
716612,35970
716612,50997
716612,481191
716612,102792
716612,625089
716612,593324
716612,273822
716612,476278
716612,499985
716612,339588
716612,913194
108514,604000
108514,606096
108514,309907
108514,565511
108514,40309
108514,304344
108514,211534
108514,195919
108514,405164
108514,426203
108514,203577
108514,407880
108514,655448
108514,86307
108514,798236
108514,734785
108514,221316
108514,168087
108514,838135
108514,480744
108514,997377
108514,791422
108514,108239
108514,688631
108514,634027
108514,995316
108514,159886
108514,680243
108514,444318
108514,385254
108514,218080
108514,171812
108514,455533
108514,465698
108514,445127
108514,296490
108514,130004
108514,358487
108514,363822
108514,547275
108514,350356
108514,580541
108514,297422
108514,894713
108514,598704
108514,133333
108514,605224
108514,360254
108514,80140
108514,854241
108514,833761
108514,735033
108514,140246
108514,151203
108514,886018
108514,962410
108514,544056
108514,692363
108514,286704
108514,352702
108514,829911
108514,258717
108514,77142
108514,143288
108514,406373
108514,434668
108514,163885
108514,822198
108514,555171
108514,407707
108514,614626
108514,735869
108514,677618
108514,950962
108514,239362
108514,339282
108514,480769
108514,40744
108514,681015
108514,338183
108514,961772
108514,25678
108514,221062
108514,162704
108514,220354
108514,387268
108514,223644
108514,102628
108514,55194
108514,896621
108514,886209
108514,379565
108514,995619
108514,869269
108514,782323
108514,583209
108514,17896
108514,45105
108514,210356
108514,187842
108514,684772
108514,830016
108514,822573
108514,168204
108514,950003
108514,839720
108514,358288
108514,860021
108514,446990
108514,17126
108514,287244
108514,168319
108514,966801
108514,555857
108514,102609
108514,404908
108514,582137
108514,339453
108514,918922
108514,606164
108514,862660
108514,33619
108514,754402
108514,692566
108514,133733
108514,884098
108514,200019
108514,499381
108514,86759
108514,71888
108514,386703
108514,100283
108514,607351
108514,698881
108514,897957
108514,95089
108514,506652
108514,765242
108514,12058
108514,294618
108514,111635
108514,809608
108514,350486
108514,261569
108514,230772
108514,756099
108514,467145
108514,319670
108514,333519
108514,24484
108514,923817
108514,168308
108514,707549
108514,949057
108514,537251
108514,415224
108514,131806
108514,172506
108514,950791
108514,783657
108514,77174
108514,35970
108514,50997
108514,481191
108514,102792
108514,625089
108514,593324
108514,273822
108514,476278
108514,499985
108514,339588
108514,913194
604000,606096
604000,309907
604000,565511
604000,40309
604000,304344
604000,211534
604000,195919
604000,405164
604000,426203
604000,203577
604000,407880
604000,655448
604000,86307
604000,798236
604000,734785
604000,221316
604000,168087
604000,838135
604000,480744
604000,997377
604000,791422
604000,108239
604000,688631
604000,634027
604000,995316
604000,159886
604000,680243
604000,444318
604000,385254
604000,218080
604000,171812
604000,455533
604000,465698
604000,445127
604000,296490
604000,130004
604000,358487
604000,363822
604000,547275
604000,350356
604000,580541
604000,297422
604000,894713
604000,598704
604000,133333
604000,605224
604000,360254
604000,80140
604000,854241
604000,833761
604000,735033
604000,140246
604000,151203
604000,886018
604000,962410
604000,544056
604000,692363
604000,286704
604000,352702
604000,829911
604000,258717
604000,77142
604000,143288
604000,406373
604000,434668
604000,163885
604000,822198
604000,555171
604000,407707
604000,614626
604000,735869
604000,677618
604000,950962
604000,239362
604000,339282
604000,480769
604000,40744
604000,681015
604000,338183
604000,961772
604000,25678
604000,221062
604000,162704
604000,220354
604000,387268
604000,223644
604000,102628
604000,55194
604000,896621
604000,886209
604000,379565
604000,995619
604000,869269
604000,782323
604000,583209
604000,17896
604000,45105
604000,210356
604000,187842
604000,684772
604000,830016
604000,822573
604000,168204
604000,950003
604000,839720
604000,358288
604000,860021
604000,446990
604000,17126
604000,287244
604000,168319
604000,966801
604000,555857
604000,102609
604000,404908
604000,582137
604000,339453
604000,918922
604000,606164
604000,862660
604000,33619
604000,754402
604000,692566
604000,133733
